CUST_ID,gender,DateOfBirth,State,Contact,Segment,claim_id,customer_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,_merge
5864769,Male,17-Nov-82,CO,314-953-3162,Gold,63268924,5864769,Crime,12/30/2017,Auto,Yes,Injury only,$34460,1.0,No,both
3955265,Male,27-Feb-77,IN,324-296-9625,Platinum,30225071,3955265,Other causes,02/17/2017,Auto,Unknown,Material and injury,$37740,1.0,No,both
42882285,Female,21-Dec-62,SD,149-928-6451,Platinum,18824405,42882285,Natural causes,01/21/2017,Auto,No,Material only,$2357.5,1.0,Yes,both
96134505,Female,03-Jun-84,CT,832-482-4236,Silver,38416376,96134505,Other driver error,05/22/2017,Auto,No,Injury only,$33522.5,1.0,Yes,both
8375366,Female,29-Jul-63,AL,875-392-9487,Gold,46163490,8375366,Crime,12/03/2017,Auto,Unknown,Material only,$2110,1.0,No,both
82000019,Male,10-Oct-92,MI,785-894-3194,Silver,23027360,82000019,Driver error,03/08/2018,Auto,No,Injury only,$33752.5,1.0,Yes,both
30394029,Female,08-Jan-70,SC,742-324-8253,Gold,90155895,30394029,Other driver error,07/20/2018,Auto,No,Material only,$1070,3.0,No,both
51525336,Female,06-Jun-78,HI,485-435-7918,Silver,95712960,51525336,Other causes,06/04/2017,Auto,Unknown,Injury only,$33465,1.0,Yes,both
54963034,Female,14-Apr-66,CT,937-293-7985,Platinum,10714529,54963034,Crime,08/03/2018,Auto,Yes,Injury only,$16480,3.0,No,both
90876878,Male,20-Mar-93,OH,897-689-5672,Silver,20402925,90876878,Driver error,07/27/2018,Auto,Unknown,Injury only,$13820,1.0,No,both
16216085,Female,26-Dec-72,VT,719-273-4738,Platinum,19571605,16216085,Other causes,01/20/2018,Auto,No,Material only,$2880,1.0,No,both
11982382,Male,14-Mar-88,OH,439-628-2835,Gold,67588341,11982382,Other driver error,09/19/2018,Auto,No,Material only,$1640,1.0,No,both
33290806,Male,29-Aug-96,FL,938-486-2376,Gold,7014549,33290806,Driver error,01/14/2017,Auto,No,Material only,$2550,1.0,No,both
39628347,Female,10-Jun-70,SD,591-895-6541,Platinum,24046062,39628347,Other causes,12/10/2017,Auto,No,Material only,$2220,5.0,No,both
84277947,Female,16-Aug-97,IL,364-165-1298,Silver,65853604,84277947,Natural causes,11/06/2017,Auto,No,Material only,$2370,1.0,No,both
95856464,Male,03-Jun-99,WI,354-648-3765,Gold,30981307,95856464,Crime,05/29/2017,Auto,No,Material only,$1120,1.0,No,both
67335009,Female,26-Feb-83,MA,732-284-9752,Platinum,45469731,67335009,Other causes,04/18/2017,Auto,Yes,Material and injury,$20610,1.0,No,both
8765210,Male,27-May-73,WA,893-183-3164,Gold,99553356,8765210,Other causes,07/08/2017,Auto,No,Material and injury,$34200,1.0,No,both
77765211,Male,08-Oct-81,NV,754-754-6471,Silver,94540900,77765211,Driver error,05/01/2018,Home,No,Material only,$2580,1.0,No,both
39035416,Male,29-Jul-61,IA,785-836-9316,Platinum,91784105,39035416,Other causes,08/11/2017,Auto,Unknown,Material only,$2540,2.0,No,both
5264479,Male,04-Sep-83,WI,738-216-9185,Gold,82709186,5264479,Other causes,07/28/2017,Auto,Unknown,Injury only,$24220,1.0,No,both
24769711,Male,04-Aug-66,NH,159-574-8794,Silver,40794950,24769711,Driver error,02/10/2017,Auto,Yes,Material and injury,$20380,2.0,No,both
98142348,Male,25-Jul-76,CA,416-278-7936,Platinum,97253910,98142348,Other causes,07/22/2017,Auto,No,Material only,$2564.5,2.0,Yes,both
22328083,Male,15-Sep-72,MT,384-486-4537,Silver,17672041,22328083,Other causes,05/02/2017,Auto,Yes,Material and injury,$30170,2.0,No,both
85984961,Female,29-Aug-82,CA,948-162-6123,Silver,42920871,85984961,Natural causes,05/14/2018,Auto,Unknown,Material only,$3231.5,1.0,Yes,both
46937376,Female,15-Feb-94,AL,784-895-3481,Gold,4401566,46937376,Natural causes,06/18/2017,Auto,No,Material only,$1980,1.0,No,both
54252815,Female,01-Apr-92,IN,625-425-9124,Gold,89430255,54252815,Other causes,03/14/2018,Auto,Unknown,Injury only,$16680,1.0,No,both
17774827,Male,09-Jun-67,FL,239-143-5279,Gold,64295252,17774827,Other causes,10/10/2017,Auto,No,Material only,$1370,1.0,No,both
80544918,Female,22-Jun-87,MS,739-748-9768,Platinum,60065436,80544918,Crime,08/11/2017,Auto,No,Material only,$1430,1.0,No,both
18818283,Female,03-May-97,CT,179-136-6493,Platinum,12799217,18818283,Natural causes,10/23/2018,Auto,No,Material only,,3.0,No,both
22370979,Male,17-Jan-62,CO,768-829-7481,Silver,49968358,22370979,Other driver error,02/17/2017,Auto,Yes,Material and injury,$24050,2.0,No,both
88623068,Female,14-May-78,FL,532-674-5268,Silver,78332196,88623068,Other causes,12/17/2017,Auto,Yes,Material and injury,$15040,1.0,No,both
89044601,Male,21-Oct-64,AL,613-467-9145,Gold,56742072,89044601,Driver error,10/24/2017,Auto,No,Material and injury,$17951.5,1.0,Yes,both
73876237,Female,27-Jan-75,AL,879-185-4857,Silver,98596005,73876237,Driver error,09/12/2018,Auto,No,Material only,$2130,1.0,No,both
47585713,Male,20-Apr-71,ND,627-861-9247,Platinum,39451038,47585713,Other causes,03/29/2017,Auto,Unknown,Injury only,$33140,1.0,No,both
16981057,Female,07-Aug-66,MT,685-645-1276,Gold,19691755,16981057,Other causes,03/09/2017,Auto,Yes,Injury only,$30080,1.0,No,both
32301882,Male,31-May-67,NM,124-437-6728,Silver,35445367,32301882,Crime,03/21/2018,Auto,No,Material only,$1310,1.0,No,both
16717085,Male,11-Dec-84,AR,172-426-6187,Gold,66768314,16717085,Other causes,06/11/2017,Auto,No,Material only,$2740,2.0,No,both
75192560,Female,22-Mar-84,IA,784-943-8563,Platinum,68843304,75192560,Other driver error,06/23/2018,Auto,Yes,Injury only,$37520,1.0,No,both
24715429,Female,23-Mar-81,WY,689-678-8591,Platinum,28290047,24715429,Natural causes,03/28/2018,Auto,Yes,Material only,$2390,3.0,No,both
2121802,Male,27-Aug-80,PA,827-714-7821,Silver,73088898,2121802,Other causes,02/17/2017,Auto,Yes,Material and injury,$32090,1.0,No,both
30966524,Male,31-Jan-85,RI,847-169-5361,Gold,23145140,30966524,Natural causes,04/17/2018,Auto,No,Injury only,$16870,1.0,No,both
63238733,Female,08-Sep-93,AZ,268-398-8256,Gold,72238494,63238733,Other causes,09/07/2017,Auto,No,Injury only,,1.0,No,both
39608351,Male,03-Dec-83,IA,142-758-5874,Gold,58812093,39608351,Natural causes,04/10/2018,Auto,Yes,Material only,$2750,1.0,No,both
16453494,Female,17-Apr-78,CT,786-768-5678,Silver,20354423,16453494,Other driver error,04/17/2018,Auto,Unknown,Material only,$2480,1.0,No,both
92789350,Male,14-Aug-71,CT,486-257-6798,Silver,85043191,92789350,Other driver error,02/02/2018,Auto,No,Material only,$1170,2.0,No,both
83706741,Female,13-Nov-71,NJ,368-385-8726,Silver,44561119,83706741,Crime,12/24/2017,Auto,Yes,Material only,$2633.5,1.0,Yes,both
92400577,Male,14-May-71,MA,625-823-4875,Silver,58673943,92400577,Other causes,06/23/2018,Auto,No,Material only,,1.0,Yes,both
90646435,Female,07-Dec-78,IL,356-975-8315,Gold,84632427,90646435,Other causes,09/19/2018,Auto,Unknown,Injury only,$25350,1.0,No,both
56229221,Female,03-Jul-93,DE,436-376-2349,Silver,62312763,56229221,Natural causes,05/15/2017,Auto,No,Material only,$1520,1.0,No,both
63788489,Male,01-May-71,SC,549-471-1638,Platinum,52747205,63788489,Driver error,08/11/2017,Auto,No,Material only,$1880,1.0,No,both
49187749,Male,03-Feb-84,FL,748-417-3164,Gold,7838178,49187749,Other causes,10/10/2017,Auto,No,Material and injury,$16680,1.0,No,both
58144290,Male,08-Jan-79,TX,893-725-3847,Gold,10442615,58144290,Other causes,07/07/2018,Auto,No,Material only,$1250,1.0,No,both
21330507,Male,13-Mar-62,TX,871-328-3185,Platinum,38981782,21330507,Other causes,01/20/2018,Home,No,Material only,,1.0,No,both
21066098,Female,16-Aug-62,LA,356-637-2735,Platinum,97484739,21066098,Crime,01/27/2017,Auto,No,Material only,$2955.5,1.0,Yes,both
46673661,Male,28-Oct-97,MI,123-942-4267,Platinum,72837991,46673661,Other causes,10/03/2018,Home,No,Material only,$1320,2.0,No,both
48477164,Female,20-Oct-76,NV,572-493-8516,Silver,88815908,48477164,Driver error,09/07/2017,Home,Unknown,Material and injury,$48150.5,4.0,Yes,both
42351519,Female,03-Jul-79,GA,237-467-4729,Gold,68826444,42351519,Other causes,04/25/2017,Auto,No,Material only,$2800,2.0,No,both
25879245,Male,11-Jun-82,WA,154-126-4286,Gold,18702553,25879245,Other causes,07/01/2017,Auto,No,Material only,$1300,1.0,No,both
86301193,Female,23-Dec-80,LA,951-543-3542,Platinum,83092374,86301193,Driver error,08/24/2017,Home,No,Material and injury,$25093,1.0,Yes,both
12996134,Female,28-Jun-71,AL,925-723-2589,Platinum,45401148,12996134,Natural causes,07/22/2017,Home,Unknown,Material only,$2680,1.0,No,both
44003496,Male,30-Dec-62,CO,156-853-4153,Gold,80621398,44003496,Crime,08/30/2018,Auto,No,Material only,$1400,1.0,No,both
89737711,Male,30-Mar-91,WA,641-148-4597,Platinum,35373452,89737711,Other causes,03/28/2018,Auto,Unknown,Material only,$2800,1.0,No,both
32560779,Female,18-Nov-60,KS,715-238-2678,Gold,74625948,32560779,Other causes,09/14/2017,Auto,No,Material only,,2.0,No,both
8039037,Female,16-Oct-86,OH,714-274-5137,Gold,42553935,8039037,Other causes,06/04/2017,Auto,No,Material only,$1210,1.0,No,both
68723599,Male,14-Nov-65,OR,264-348-3762,Silver,46925508,68723599,Other driver error,07/01/2017,Auto,No,Material only,$1380,1.0,Yes,both
46129941,Female,16-Mar-99,WV,943-157-4137,Silver,42530425,46129941,Crime,10/17/2017,Auto,No,Material only,$3277.5,8.0,Yes,both
58098499,Female,27-May-88,MN,756-876-1238,Silver,39745422,58098499,Other causes,11/27/2017,Auto,No,Injury only,$27580,1.0,No,both
12377926,Male,11-Nov-99,MS,735-517-7849,Silver,32299664,12377926,Driver error,03/28/2018,Home,Yes,Injury only,$14480,1.0,No,both
20444103,Male,17-Jan-80,KY,354-473-1357,Gold,27069739,20444103,Crime,08/16/2018,Auto,Unknown,Material only,$1330,5.0,No,both
89456307,Male,03-Aug-96,ID,135-341-8196,Platinum,89389379,89456307,Natural causes,10/04/2017,Auto,No,Material only,$2500,1.0,No,both
15166995,Female,26-Mar-77,NC,129-568-9713,Gold,95618668,15166995,Other causes,01/13/2018,Auto,No,Material and injury,$20690,1.0,No,both
38384757,Female,09-Feb-97,KS,259-327-3729,Platinum,30888574,38384757,Other causes,07/07/2018,Auto,Unknown,Material only,$1880,2.0,No,both
74219574,Female,28-Oct-67,NE,579-316-6573,Silver,98881244,74219574,Other driver error,03/02/2017,Auto,No,Material only,$2700,1.0,No,both
3967610,Female,02-Sep-63,KS,947-413-6812,Platinum,12086981,3967610,Other driver error,02/10/2017,Auto,Unknown,Material and injury,$26610,1.0,No,both
441097,Male,19-Aug-71,CA,187-348-8375,Gold,89833962,441097,Other causes,03/21/2018,Auto,Yes,Material and injury,$37040,1.0,No,both
86992868,Male,28-Sep-87,MS,826-714-7823,Silver,74884043,86992868,Driver error,08/03/2018,Auto,No,Material only,$2500,2.0,No,both
78277006,Female,29-Feb-92,WI,146-531-2189,Platinum,60980916,78277006,Other causes,07/15/2017,Auto,Yes,Material and injury,$25750,1.0,No,both
83499843,Male,03-Dec-88,ME,276-859-1849,Silver,85222695,83499843,Driver error,12/17/2017,Auto,No,Material and injury,$18135.5,1.0,Yes,both
71585789,Male,10-Oct-70,WV,156-568-1835,Platinum,73426298,71585789,Driver error,05/09/2017,Home,Unknown,Material and injury,$18963.5,1.0,Yes,both
6342530,Female,05-Apr-74,MO,852-547-4379,Silver,42449662,6342530,Other driver error,10/23/2018,Home,No,Material only,$2940,1.0,No,both
72081129,Male,19-Apr-73,SC,124-584-4261,Gold,87951152,72081129,Crime,10/23/2018,Auto,No,Material only,$1730,3.0,No,both
2413612,Female,24-Jun-62,MO,354-589-7983,Gold,39338816,2413612,Other causes,11/20/2017,Home,No,Material only,,1.0,No,both
263204,Male,20-Dec-72,TX,173-892-6314,Silver,40953049,263204,Other causes,04/04/2018,Auto,No,Material and injury,$39192,1.0,Yes,both
8733543,Male,29-Aug-93,IA,413-394-4173,Gold,70338835,8733543,Natural causes,03/16/2017,Auto,No,Material only,$2300,1.0,No,both
14792193,Female,15-Jan-62,HI,587-954-9637,Gold,70820592,14792193,Other driver error,06/10/2018,Auto,Unknown,Material and injury,$36440,1.0,No,both
80581271,Male,15-May-67,WI,179-763-7395,Platinum,92734593,80581271,Driver error,05/02/2017,Auto,No,Material only,$1184.5,1.0,Yes,both
18426154,Male,07-Jun-60,NJ,879-485-1945,Gold,58440592,18426154,Other causes,01/07/2017,Auto,Yes,Material and injury,$21590,1.0,No,both
85689455,Female,20-Dec-81,RI,285-326-1834,Gold,69374918,85689455,Other driver error,04/18/2017,Auto,No,Material only,$1600,1.0,No,both
64270813,Female,13-Mar-96,WY,643-297-4563,Silver,52976799,64270813,Other driver error,08/24/2017,Auto,Unknown,Material only,$1748,1.0,Yes,both
51547112,Female,09-Jan-66,CO,572-697-6125,Silver,49234916,51547112,Driver error,07/28/2017,Auto,No,Material only,$2460,3.0,No,both
48609526,Male,29-Jul-70,MN,493-794-4563,Platinum,14015336,48609526,Driver error,04/05/2017,Auto,No,Injury only,$29530,1.0,No,both
49759488,Male,27-May-66,CT,173-198-2416,Silver,94060921,49759488,Driver error,02/09/2018,Auto,Unknown,Material only,$1667.5,1.0,Yes,both
56075921,Female,05-Jul-69,FL,148-396-5961,Platinum,27638017,56075921,Other driver error,02/22/2018,Auto,No,Material only,$1587,4.0,Yes,both
76916649,Female,10-May-92,SC,854-921-6417,Silver,27133312,76916649,Other driver error,06/25/2017,Home,No,Material only,$2550,4.0,No,both
47565478,Female,28-Jan-61,ND,786-685-8236,Silver,2893823,47565478,Natural causes,05/09/2017,Auto,No,Material only,$2702.5,1.0,Yes,both
18282409,Female,29-Sep-73,AK,326-215-7361,Gold,94983900,18282409,Driver error,08/11/2017,Auto,No,Injury only,$31020,2.0,No,both
8715802,Female,27-Aug-68,VT,573-719-2548,Silver,41574371,8715802,Natural causes,05/29/2017,Auto,Yes,Material only,$2010,1.0,No,both
42708350,Male,29-Apr-95,MT,472-942-8126,Silver,33062200,42708350,Driver error,06/18/2017,Auto,No,Material only,$2150,1.0,No,both
39405635,Male,19-Mar-75,ID,216-347-2435,Gold,58366436,39405635,Other causes,05/09/2017,Auto,Unknown,Material and injury,$45540,1.0,Yes,both
48038858,Female,11-Jun-89,NY,374-852-9148,Silver,76730919,48038858,Other causes,03/02/2017,Auto,Unknown,Material only,$1759.5,2.0,Yes,both
15880215,Male,29-Apr-89,WI,349-735-4516,Platinum,33341864,15880215,Other driver error,05/29/2017,Auto,Yes,Injury only,$34200,1.0,No,both
13088377,Female,09-Nov-91,WY,794-928-4196,Platinum,60127984,13088377,Other causes,10/10/2017,Auto,Unknown,Material and injury,$22270,4.0,No,both
88870543,Female,11-Dec-97,WV,591-659-9652,Platinum,43930771,88870543,Other driver error,03/01/2018,Auto,Yes,Material only,$1300,3.0,No,both
9339845,Male,31-Jul-69,MO,976-293-9743,Gold,61586929,9339845,Driver error,10/23/2018,Auto,No,Material only,,1.0,No,both
13926634,Male,08-Jul-82,FL,653-896-2719,Platinum,14102754,13926634,Other causes,10/03/2018,Auto,No,Material only,$2610.5,3.0,Yes,both
18307355,Male,09-Nov-68,ID,879-542-1978,Platinum,44965194,18307355,Other causes,02/15/2018,Auto,Yes,Material and injury,$34210,1.0,No,both
50436220,Male,05-Aug-80,NJ,748-715-9783,Gold,14547597,50436220,Other driver error,02/02/2018,Auto,Unknown,Material and injury,$34530,1.0,No,both
66353946,Female,20-Nov-79,KS,512-457-6923,Gold,78381090,66353946,Other driver error,01/20/2018,Auto,Unknown,Material and injury,$26890,1.0,No,both
39881716,Female,27-Jan-79,CT,764-685-8523,Silver,15294101,39881716,Other driver error,01/26/2018,Auto,Unknown,Injury only,$28040,2.0,No,both
28239393,Male,19-Aug-78,AL,569-268-4785,Platinum,68295218,28239393,Other driver error,10/23/2018,Auto,No,Material only,$1230,4.0,No,both
5237129,Male,21-Mar-99,WY,392-746-4561,Platinum,99688746,5237129,Driver error,06/17/2018,Auto,Unknown,Injury only,$19750,5.0,No,both
19521118,Female,21-Dec-70,SD,967-765-9625,Silver,60574108,19521118,Crime,10/17/2017,Auto,No,Material only,$1380,1.0,No,both
14892213,Female,29-Aug-87,WV,413-256-8476,Gold,1897779,14892213,Other driver error,01/21/2017,Auto,No,Material only,$2010,5.0,No,both
53442249,Male,23-May-81,VA,971-473-5832,Silver,41282358,53442249,Other causes,02/23/2017,Auto,No,Material only,$1495,1.0,Yes,both
45971331,Male,28-Aug-94,AK,936-389-8497,Platinum,11175466,45971331,Natural causes,01/20/2018,Auto,Unknown,Injury only,$32730,1.0,No,both
79889146,Male,21-May-75,MT,193-219-1842,Silver,12295612,79889146,Natural causes,04/24/2018,Auto,No,Material only,$2587.5,3.0,Yes,both
21774335,Male,07-Feb-77,OK,127-839-1746,Gold,64295975,21774335,Natural causes,09/06/2018,Auto,No,Material only,,1.0,No,both
66284489,Female,10-Apr-95,OH,967-136-5829,Gold,51489109,66284489,Other driver error,03/09/2017,Auto,No,Material only,$1630,4.0,No,both
72488905,Female,10-Mar-80,NM,275-826-8236,Platinum,29515311,72488905,Other causes,11/06/2017,Auto,Unknown,Injury only,$26300,1.0,No,both
93910149,Male,10-Aug-96,HI,574-165-9841,Silver,60583331,93910149,Crime,05/21/2018,Auto,No,Material only,$1960,1.0,No,both
77116501,Female,04-Apr-68,AR,915-934-5617,Platinum,32759962,77116501,Other driver error,09/27/2017,Auto,Unknown,Injury only,$20490,7.0,No,both
95822358,Female,17-Dec-76,MD,851-432-1692,Silver,68432724,95822358,Other driver error,02/22/2018,Auto,Unknown,Injury only,$16479.5,1.0,Yes,both
54699348,Female,30-Aug-75,NY,321-312-5267,Silver,56479721,54699348,Natural causes,11/27/2017,Home,Unknown,Material only,$1980,3.0,No,both
96496046,Female,01-Apr-60,VA,965-645-9821,Platinum,15618827,96496046,Driver error,02/15/2018,Auto,No,Injury only,,1.0,No,both
73869005,Female,01-Jul-64,WV,695-428-9762,Gold,39893971,73869005,Other driver error,08/18/2017,Auto,No,Material only,$2100,3.0,No,both
83827717,Female,24-Jan-88,NY,578-732-1238,Platinum,31031965,83827717,Natural causes,09/27/2017,Auto,Unknown,Material only,$2290,1.0,No,both
55401227,Male,18-Aug-91,MA,143-594-1839,Gold,73781214,55401227,Natural causes,10/31/2017,Auto,Unknown,Material only,$1190,1.0,No,both
80295008,Female,15-Sep-83,NY,542-369-9823,Platinum,73470467,80295008,Other causes,01/20/2018,Auto,Unknown,Injury only,$21600,1.0,No,both
28820055,Female,05-Dec-87,RI,612-458-8546,Gold,75509840,28820055,Other causes,10/04/2017,Auto,No,Material only,$1260,1.0,No,both
93455439,Female,20-Feb-72,MA,423-423-9561,Gold,94747735,93455439,Natural causes,04/24/2018,Home,No,Material only,$2219.5,1.0,Yes,both
19478893,Male,01-Mar-68,GA,981-142-3251,Gold,37998905,19478893,Natural causes,01/14/2017,Auto,No,Material only,$1910,1.0,No,both
45419022,Female,01-Dec-93,NY,127-875-1924,Gold,27093779,45419022,Other causes,05/07/2018,Auto,Unknown,Material only,$1690,3.0,No,both
49583926,Female,02-Aug-90,MD,853-612-6958,Gold,72563310,49583926,Other causes,04/25/2017,Auto,Unknown,Material and injury,$15750,1.0,No,both
72296323,Male,06-Nov-60,PA,287-152-8153,Platinum,3877364,72296323,Driver error,07/07/2018,Home,Unknown,Material only,$2110,1.0,No,both
10149231,Female,22-Mar-92,FL,291-942-3485,Platinum,77526829,10149231,Other causes,04/24/2018,Auto,Unknown,Material and injury,$34780,3.0,No,both
93009704,Male,16-Jul-98,ID,264-681-4759,Platinum,50804841,93009704,Driver error,10/03/2018,Auto,Unknown,Material only,$1900,5.0,No,both
60987956,Male,26-Apr-82,MN,531-564-3296,Platinum,93323222,60987956,Other driver error,05/22/2017,Auto,No,Injury only,$36500,1.0,No,both
68709394,Female,23-Sep-66,ID,461-259-2635,Silver,56764164,68709394,Other driver error,01/14/2017,Auto,No,Material and injury,$36860,4.0,No,both
27878628,Female,08-Aug-60,ND,538-689-6358,Platinum,60095092,27878628,Crime,04/17/2018,Auto,No,Material only,$2277,1.0,Yes,both
90085898,Female,26-Feb-65,AK,789-783-8149,Platinum,4607758,90085898,Natural causes,10/03/2018,Auto,No,Material only,$3116.5,1.0,Yes,both
56098966,Female,23-Mar-67,ME,456-658-1623,Gold,11581354,56098966,Driver error,02/09/2018,Auto,No,Material only,$2360,3.0,No,both
69317965,Male,08-Jun-79,VT,265-749-8245,Platinum,8299275,69317965,Driver error,06/11/2017,Auto,No,Material and injury,$30340,1.0,No,both
81968615,Male,23-Jun-79,MT,397-495-7834,Gold,77574216,81968615,Natural causes,07/15/2017,Auto,No,Material and injury,$23420,1.0,No,both
83223514,Male,28-Jun-97,SC,528-138-3187,Gold,84713547,83223514,Other driver error,05/14/2018,Auto,Yes,Injury only,$30400,1.0,No,both
78341228,Male,26-Nov-86,SD,475-573-2957,Gold,4812972,78341228,Natural causes,09/12/2018,Auto,Unknown,Material only,$2090,1.0,No,both
41462913,Female,24-Oct-61,WI,825-927-2861,Gold,34508507,41462913,Other driver error,02/17/2017,Auto,Unknown,Material and injury,$29740,1.0,No,both
80905889,Male,13-Dec-62,UT,398-297-3568,Gold,11448070,80905889,Other driver error,05/02/2017,Auto,No,Material only,$1680,1.0,No,both
93822307,Male,15-Nov-87,NE,534-856-2654,Platinum,88944238,93822307,Natural causes,12/30/2017,Auto,No,Material only,$2940,1.0,No,both
4889449,Male,29-Dec-94,MT,574-832-2793,Platinum,92066571,4889449,Other driver error,03/09/2017,Auto,No,Material only,$1207.5,1.0,Yes,both
98199694,Female,04-Apr-78,GA,562-319-1874,Platinum,18265792,98199694,Driver error,04/05/2017,Auto,No,Material and injury,$22540,1.0,No,both
50460892,Male,06-May-61,ME,657-645-1346,Gold,57389964,50460892,Other driver error,02/15/2018,Auto,No,Injury only,$31740,2.0,No,both
42664554,Female,13-Aug-93,TN,396-973-2531,Gold,42280334,42664554,Other causes,01/01/2017,Auto,No,Injury only,$27670,1.0,No,both
94943525,Male,12-Sep-92,AR,612-362-1354,Gold,81995072,94943525,Driver error,08/30/2018,Auto,No,Material and injury,$44470.5,2.0,Yes,both
45434540,Male,16-Sep-93,AK,942-916-1537,Silver,24456983,45434540,Natural causes,01/13/2018,Auto,No,Material only,$2000,1.0,No,both
88544496,Female,16-May-75,VT,872-963-2459,Gold,64240245,88544496,Other causes,03/21/2018,Auto,Yes,Material only,$2810,3.0,No,both
36544565,Female,17-May-87,WV,973-438-4792,Platinum,95800760,36544565,Other driver error,05/21/2018,Auto,Unknown,Material and injury,$27330,3.0,No,both
90234480,Male,18-Dec-64,VA,517-291-4237,Platinum,1627727,90234480,Other causes,06/11/2017,Auto,No,Material only,$2670,1.0,No,both
40801256,Male,13-Aug-86,NH,486-258-3256,Gold,25730111,40801256,Driver error,02/23/2017,Auto,Yes,Material and injury,$26250,1.0,No,both
67052896,Female,08-Jul-66,SD,328-159-3275,Silver,70350962,67052896,Driver error,04/17/2018,Auto,Unknown,Material and injury,$14690,1.0,No,both
15323667,Female,10-May-73,SD,489-326-8267,Silver,13820212,15323667,Driver error,10/09/2018,Auto,Unknown,Injury only,$15270,4.0,No,both
67070056,Male,22-Nov-94,WV,825-189-8961,Platinum,86202352,67070056,Other causes,02/03/2017,Auto,No,Material only,$2770,1.0,No,both
20607084,Female,23-Apr-68,GA,986-435-7468,Silver,60062359,20607084,Other driver error,01/13/2018,Auto,No,Injury only,$37400,1.0,No,both
86886743,Female,06-Oct-66,NV,823-732-3156,Platinum,84492004,86886743,Other causes,06/04/2017,Home,No,Injury only,,1.0,No,both
52995625,Female,03-Sep-97,OK,129-598-3652,Gold,87291535,52995625,Other causes,04/05/2017,Auto,No,Material only,$2310,1.0,No,both
63137507,Male,11-Oct-90,CO,347-689-5786,Platinum,1342627,63137507,Driver error,10/10/2017,Auto,No,Material only,$3323.5,1.0,Yes,both
56250763,Female,02-Jan-67,RI,983-156-3481,Platinum,23693541,56250763,Other causes,04/12/2017,Auto,No,Material only,$1570,1.0,No,both
35593972,Male,09-Dec-79,TN,854-195-3892,Gold,84040371,35593972,Other causes,02/09/2018,Home,No,Material only,$1530,1.0,No,both
86820732,Female,25-Apr-66,MA,952-123-3526,Gold,16259239,86820732,Natural causes,08/24/2017,Auto,Unknown,Material only,$1090,1.0,No,both
45113346,Female,22-Apr-69,UT,146-429-5398,Silver,91473446,45113346,Other causes,04/18/2017,Home,Unknown,Material only,$1750,1.0,No,both
54668401,Female,10-Oct-60,NY,247-219-5483,Platinum,39454053,54668401,Natural causes,01/20/2018,Auto,No,Material only,$2140,1.0,No,both
80002521,Male,19-Aug-77,NH,178-723-8945,Platinum,66931197,80002521,Natural causes,05/15/2017,Auto,No,Material only,,3.0,No,both
14664886,Male,31-Jan-89,VA,396-428-6874,Silver,15719219,14664886,Other causes,08/24/2017,Auto,No,Material only,$2730,1.0,No,both
29903212,Male,16-Dec-89,DE,279-918-3268,Platinum,7136079,29903212,Driver error,06/17/2018,Auto,No,Material only,$2668,2.0,Yes,both
95628948,Male,22-Sep-60,AR,647-458-1294,Platinum,61933109,95628948,Driver error,07/14/2018,Auto,Yes,Injury only,$21160,1.0,No,both
39497409,Female,04-Oct-90,UT,976-537-8734,Silver,54131824,39497409,Other driver error,03/01/2018,Auto,Unknown,Injury only,$32867,3.0,Yes,both
77006226,Female,13-Feb-98,TX,641-295-5498,Platinum,21146312,77006226,Driver error,02/15/2018,Auto,No,Material only,$2930,1.0,No,both
23252820,Female,11-Oct-69,SC,674-215-4376,Silver,48945235,23252820,Other causes,10/04/2017,Auto,Unknown,Material only,$2560,1.0,No,both
96116969,Female,14-Nov-82,AR,748-514-3246,Platinum,28439096,96116969,Natural causes,01/20/2018,Auto,No,Material only,$2420,1.0,No,both
46076664,Male,02-Aug-60,PA,148-648-3179,Platinum,33479837,46076664,Driver error,06/17/2018,Auto,Unknown,Material only,$1690,1.0,No,both
91322083,Female,28-Apr-83,CO,425-138-4538,Gold,93697901,91322083,Other causes,05/15/2017,Auto,Unknown,Material and injury,$17370,3.0,No,both
34414080,Female,08-Jul-74,SC,645-754-1947,Silver,56728149,34414080,Other causes,10/16/2018,Auto,No,Injury only,$13090,1.0,No,both
87607433,Male,31-May-96,LA,856-489-8236,Gold,10494374,87607433,Driver error,01/20/2018,Auto,Yes,Material and injury,$33620,1.0,No,both
99892000,Male,08-Jun-95,OR,395-246-6172,Gold,22960702,99892000,Driver error,11/13/2017,Auto,No,Material only,$2415,2.0,Yes,both
74633480,Male,22-Jun-66,MI,598-245-7941,Gold,7299594,74633480,Other causes,12/30/2017,Auto,Yes,Material only,$2790,3.0,No,both
16859101,Female,30-Jun-61,NJ,639-138-8341,Silver,57309481,16859101,Other driver error,04/18/2017,Auto,Unknown,Material only,$1970,5.0,No,both
92362143,Male,13-Feb-86,ID,793-679-4175,Gold,43076500,92362143,Other driver error,04/25/2017,Auto,No,Material only,$1200,1.0,No,both
41291823,Male,08-Jan-87,OR,982-936-8792,Gold,80228119,41291823,Other driver error,12/24/2017,Auto,No,Material and injury,,1.0,No,both
46710738,Male,28-Apr-77,MO,962-834-9361,Gold,74761374,46710738,Driver error,10/30/2018,Auto,No,Material only,$1830,1.0,No,both
